path,category,imported_by,route_registered,script_referenced,template_referenced,replacement,risk_level,recommended_action,evidence
backups/code_before_v06e_20260706_115352/app/api/v1/relationships.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/reports.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/research.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/resources.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/router.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/search.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/signals.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/subjects.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/system.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/watchlists.py,A,,是,否,否,,低,保留,route registered
backups/code_before_v06e_20260706_115352/app/api/v1/__init__.py,C,,否,否,否,,高,需验证,no static references found
app/api/__init__.py,A,,否,否,否,,低,保留,API module
app/core/config.py,C,,否,否,否,,高,需验证,no static references found
app/core/database_compat.py,C,,否,否,否,,高,需验证,no static references found
app/core/__init__.py,C,,否,否,否,,高,需验证,no static references found
app/i18n/helpers.py,C,,否,否,否,,高,需验证,no static references found
app/i18n/zh_cn.py,C,,否,否,否,,高,需验证,no static references found
app/i18n/__init__.py,C,,否,否,否,,高,需验证,no static references found
app/platform/capability_registry.py,C,,否,否,否,,高,需验证,no static references found
app/platform/__init__.py,C,,否,否,否,,高,需验证,no static references found
app/services/api_common.py,A,,否,否,否,,低,保留,service layer
app/services/api_subject_service.py,A,,否,否,否,,低,保留,service layer
app/services/authorization_service.py,A,,否,否,否,,低,保留,service layer
app/services/club_matching_service.py,A,,否,否,否,,低,保留,service layer
app/services/collection_service.py,A,,否,否,否,,低,保留,service layer
app/services/dashboard_service.py,A,,否,否,否,,低,保留,service layer
app/services/data_integrity_service.py,A,,否,否,否,,低,保留,service layer
app/services/data_quality.py,A,,否,否,否,,低,保留,service layer
app/services/identity_link_service.py,A,,否,否,否,,低,保留,service layer
app/services/id_generator.py,A,,否,否,否,,低,保留,service layer
app/services/intelligence_flow_service.py,A,,否,否,否,,低,保留,service layer
app/services/lead_recommendation_service.py,A,,否,否,否,,低,保留,service layer
app/services/lead_scoring_service.py,A,,否,否,否,,低,保留,service layer
app/services/manual_ingestion.py,A,,否,否,否,,低,保留,service layer
app/services/membership_access_service.py,A,,否,否,否,,低,保留,service layer
app/services/membership_person_link_service.py,A,,否,否,否,,低,保留,service layer
app/services/membership_user_link_service.py,A,,否,否,否,,低,保留,service layer
app/services/member_field_classifier.py,A,,否,否,否,,低,保留,service layer
app/services/member_import_normalizer.py,A,,否,否,否,,低,保留,service layer
app/services/member_import_parser.py,A,,否,否,否,,低,保留,service layer
app/services/member_import_service.py,A,,否,否,否,,低,保留,service layer
app/services/member_import_validator.py,A,,否,否,否,,低,保留,service layer
app/services/monitoring_service.py,A,,否,否,否,,低,保留,service layer
app/services/navigation_service.py,A,,否,否,否,,低,保留,service layer
app/services/organization_access_service.py,A,,否,否,否,,低,保留,service layer
app/services/platform_service.py,A,,否,否,否,,低,保留,service layer
app/services/product_recovery_service.py,A,,否,否,否,,低,保留,service layer
app/services/recommendation_service.py,A,,否,否,否,,低,保留,service layer
app/services/relationship_path_service.py,A,,否,否,否,,低,保留,service layer
app/services/search_service.py,A,,否,否,否,,低,保留,service layer
app/services/signal_service.py,A,,否,否,否,,低,保留,service layer
app/services/subject_links.py,A,,否,否,否,,低,保留,service layer
app/services/subject_profile_service.py,A,,否,否,否,,低,保留,service layer
app/services/suspicious_review.py,A,,否,否,否,,低,保留,service layer
app/services/unified_intelligence_service.py,A,,否,否,否,,低,保留,service layer
app/services/unified_opportunity_service.py,A,,否,否,否,,低,保留,service layer
app/services/unified_resource_service.py,A,,否,否,否,,低,保留,service layer
app/services/unified_search_service.py,A,,否,否,否,,低,保留,service layer
app/services/watchlist_service.py,A,,否,否,否,,低,保留,service layer
app/services/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/operations/backup_service.py,A,,否,否,否,,低,保留,service layer
app/services/operations/restore_service.py,A,,否,否,否,,低,保留,service layer
app/services/operations/source_quality_service.py,A,,否,否,否,,低,保留,service layer
app/services/operations/system_health_service.py,A,,否,否,否,,低,保留,service layer
app/services/operations/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/pipeline_common.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/pipeline_metrics_service.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/pipeline_quality_service.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/pipeline_service.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/pipeline_state_service.py,A,,否,否,否,,低,保留,service layer
app/services/pipeline/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/processing/confidence_service.py,A,,否,否,否,,低,保留,service layer
app/services/processing/content_block_service.py,A,,否,否,否,,低,保留,service layer
app/services/processing/document_classifier.py,A,,否,否,否,,低,保留,service layer
app/services/processing/entity_extraction_service.py,A,,否,否,否,,低,保留,service layer
app/services/processing/processing_job_service.py,A,,否,否,否,,低,保留,service layer
app/services/processing/subject_matching_service.py,A,,否,否,否,,低,保留,service layer
app/services/processing/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/reports/report_citation_service.py,A,,否,否,否,,低,保留,service layer
app/services/reports/report_generation_service.py,A,,否,否,否,,低,保留,service layer
app/services/reports/report_query_service.py,A,,否,否,否,,低,保留,service layer
app/services/reports/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/research/common.py,A,,否,否,否,,低,保留,service layer
app/services/research/investment_assessment_service.py,A,,否,否,否,,低,保留,service layer
app/services/research/research_service.py,A,,否,否,否,,低,保留,service layer
app/services/research/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/signals/signal_generation_service.py,A,,否,否,否,,低,保留,service layer
app/services/signals/signal_rule_service.py,A,,否,否,否,,低,保留,service layer
app/services/signals/__init__.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_common.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_dispatcher.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_heartbeat_service.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_metrics_service.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_registry.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_retry_service.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/task_runner.py,A,,否,否,否,,低,保留,service layer
app/services/tasks/__init__.py,A,,否,否,否,,低,保留,service layer
app/api/v1/auth.py,A,,是,否,否,,低,保留,route registered
app/api/v1/client.py,A,,是,否,否,,低,保留,route registered
app/api/v1/clubs.py,A,,是,否,否,,低,保留,route registered
app/api/v1/collection.py,A,,是,否,否,,低,保留,route registered
app/api/v1/dashboard.py,A,,是,否,否,,低,保留,route registered
app/api/v1/events.py,A,,是,否,否,,低,保留,route registered
app/api/v1/identity.py,A,,是,否,否,,低,保留,route registered
app/api/v1/intelligence.py,A,,是,否,否,,低,保留,route registered
app/api/v1/investment_assessments.py,A,,是,否,否,,低,保留,route registered
app/api/v1/membership_person_link.py,A,,是,否,否,,低,保留,route registered
app/api/v1/membership_user_link.py,A,,是,否,否,,低,保留,route registered
app/api/v1/navigation.py,A,,否,否,否,,低,保留,API module
app/api/v1/network.py,A,,是,否,否,,低,保留,route registered
app/api/v1/opportunities.py,A,,是,否,否,,低,保留,route registered
app/api/v1/organizations.py,A,,是,否,否,,低,保留,route registered
app/api/v1/pipeline.py,A,,是,否,否,,低,保留,route registered
app/api/v1/processing.py,A,,是,否,否,,低,保留,route registered
app/api/v1/relationships.py,A,,是,否,否,,低,保留,route registered
app/api/v1/reports.py,A,,是,否,否,,低,保留,route registered
app/api/v1/research.py,A,,是,否,否,,低,保留,route registered
app/api/v1/resources.py,A,,是,否,否,,低,保留,route registered
app/api/v1/router.py,A,,是,否,否,,低,保留,route registered
app/api/v1/search.py,A,,是,否,否,,低,保留,route registered
app/api/v1/signals.py,A,,是,否,否,,低,保留,route registered
app/api/v1/subjects.py,A,,是,否,否,,低,保留,route registered
app/api/v1/system.py,A,,是,否,否,,低,保留,route registered
app/api/v1/watchlists.py,A,,是,否,否,,低,保留,route registered
app/api/v1/__init__.py,A,,否,否,否,,低,保留,API module
.skills/qbay-investment-assistant/scripts/validate_output.py,C,,否,否,否,,高,需验证,no static references found
