sha256,paths,count,size
1551a68c9f5ffe77c90354ce25d6487de5a17f5b714329d9ddcc34c21a9f99b4,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/task_heartbeat_service.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_heartbeat_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/tasks/task_heartbeat_service.py;backups/code_before_v06e_20260706_115352/app/services/tasks/task_heartbeat_service.py;app/services/tasks/task_heartbeat_service.py,5,1158
638e93ebe5f36107fc02b00963ea670ce095693d6204a870fd72a06bddf3cc01,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/task_metrics_service.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_metrics_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/tasks/task_metrics_service.py;backups/code_before_v06e_20260706_115352/app/services/tasks/task_metrics_service.py;app/services/tasks/task_metrics_service.py,5,736
5071447950de4cffe66b73923bb0dd6e5f0396f1726bf4ccc9722599452ccd27,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/task_retry_service.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_retry_service.py;backups/code_before_v06i_intelligence_20260706_151858/services/tasks/task_retry_service.py;backups/code_before_v06e_20260706_115352/app/services/tasks/task_retry_service.py;app/services/tasks/task_retry_service.py,5,268
5f2b1be6925b23c10ab1be38e6fd62bcb0a265f072d49a6ca9098ef9c1b97dcd,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/task_runner.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/task_runner.py;backups/code_before_v06i_intelligence_20260706_151858/services/tasks/task_runner.py;backups/code_before_v06e_20260706_115352/app/services/tasks/task_runner.py;app/services/tasks/task_runner.py,5,4472
c629296184bff2dc277f325c13237ed1e235acf04c9e3c814c424cdd1ba8c162,patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/services/tasks/__init__.py;backup_before_v05m_recovery_20260702_091828/app/services/tasks/__init__.py;backups/code_before_v06i_intelligence_20260706_151858/services/tasks/__init__.py;backups/code_before_v06e_20260706_115352/app/services/tasks/__init__.py;app/services/tasks/__init__.py,5,306
830344dd49b92bc3f48dac8cea9e20203b48066a87407281a8c4590dbf29bd57,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/admin_intelligence.html;backups/code_before_v06h_20260706_145146/platform/admin_intelligence.html;backups/code_before_v06f_20260706_130354/app/templates/platform/admin_intelligence.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/admin_intelligence.html;app/templates/platform/admin_intelligence.html,5,3143
350ace38b9f966c624e005f9759dc01fe627450433e06427b794982486bdcac7,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/error_403.html;backups/code_before_v06h_20260706_145146/platform/error_403.html;backups/code_before_v06f_20260706_130354/app/templates/platform/error_403.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/error_403.html;backups/code_before_v06e_20260706_115352/app/templates/platform/error_403.html,5,1601
5feb8ede4ca5ad8c6cefd1585a46638fc4c4846754369bb906156857bf750012,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/error_404.html;backups/code_before_v06h_20260706_145146/platform/error_404.html;backups/code_before_v06f_20260706_130354/app/templates/platform/error_404.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/error_404.html;backups/code_before_v06e_20260706_115352/app/templates/platform/error_404.html,5,1602
42f2f06a6d703e1f7c620d1e6e72e07f8d4de9fdc63bd4180d329f9897bcb108,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/error_500.html;backups/code_before_v06h_20260706_145146/platform/error_500.html;backups/code_before_v06f_20260706_130354/app/templates/platform/error_500.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/error_500.html;backups/code_before_v06e_20260706_115352/app/templates/platform/error_500.html,5,1622
ff35a574a06601e4b0b8d73dcd63f3fb9007cded7f28f953bf22dcb34b0ad721,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/identity.html;backups/code_before_v06h_20260706_145146/platform/identity.html;backups/code_before_v06f_20260706_130354/app/templates/platform/identity.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/identity.html;backups/code_before_v06e_20260706_115352/app/templates/platform/identity.html,5,8796
a0bb7003ad33676e7561ff3bc5e3c702eca5532268174ef486e6dbf9750ca663,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/intelligence_detail.html;backups/code_before_v06h_20260706_145146/platform/intelligence_detail.html;backups/code_before_v06f_20260706_130354/app/templates/platform/intelligence_detail.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/intelligence_detail.html;app/templates/platform/intelligence_detail.html,5,1772
1534063bf263b254e849cb64f8947c9c0c8ff8afa313d5d4fc38bda882113fd7,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/opportunity_detail.html;backups/code_before_v06h_20260706_145146/platform/opportunity_detail.html;backups/code_before_v06f_20260706_130354/app/templates/platform/opportunity_detail.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/opportunity_detail.html;backups/code_before_v06e_20260706_115352/app/templates/platform/opportunity_detail.html,5,4819
447ca5d9326808e904f975e878ef0fc6e0d0148672177a7cc579c6c88bd7780e,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/organizations.html;backups/code_before_v06h_20260706_145146/platform/organizations.html;backups/code_before_v06f_20260706_130354/app/templates/platform/organizations.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/organizations.html;backups/code_before_v06e_20260706_115352/app/templates/platform/organizations.html,5,2799
932a50bb4068eeb81da677a9fbb3d61399296189357d20f72b8c7c0d6d08d880,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/people_discovery.html;backups/code_before_v06h_20260706_145146/platform/people_discovery.html;backups/code_before_v06f_20260706_130354/app/templates/platform/people_discovery.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/people_discovery.html;backups/code_before_v06e_20260706_115352/app/templates/platform/people_discovery.html,5,4930
cace696fd6b995c68d9bf65b0da79a5018606892c86c8dd87738c0b5d141f89c,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/person_card.html;backups/code_before_v06h_20260706_145146/platform/person_card.html;backups/code_before_v06f_20260706_130354/app/templates/platform/person_card.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/person_card.html;backups/code_before_v06e_20260706_115352/app/templates/platform/person_card.html,5,5401
b43b771be483576f1d6a33afab10a0b72e55192ad07971d86ad95c96566605fa,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/resource_detail.html;backups/code_before_v06h_20260706_145146/platform/resource_detail.html;backups/code_before_v06f_20260706_130354/app/templates/platform/resource_detail.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/resource_detail.html;backups/code_before_v06e_20260706_115352/app/templates/platform/resource_detail.html,5,4409
bf715d4fdb1098f121f846ed3e92d5d78065276eb620e907013542ae55a98071,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/resource_form.html;backups/code_before_v06h_20260706_145146/platform/resource_form.html;backups/code_before_v06f_20260706_130354/app/templates/platform/resource_form.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/resource_form.html;backups/code_before_v06e_20260706_115352/app/templates/platform/resource_form.html,5,3719
396a562be05eb76783ef8297e1c2fa3396f0d856334b495a077285b2f567fef4,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/search_results.html;backups/code_before_v06h_20260706_145146/platform/search_results.html;backups/code_before_v06f_20260706_130354/app/templates/platform/search_results.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/search_results.html;backups/code_before_v06e_20260706_115352/app/templates/platform/search_results.html,5,2475
ad36c90ec10944e598c8a53730cbb5dcacd65e6d02818b476d02fa3e50403143,backups/code_before_v06i_nav_crawl_20260706_162150/app/templates/platform/subscriptions.html;backups/code_before_v06h_20260706_145146/platform/subscriptions.html;backups/code_before_v06f_20260706_130354/app/templates/platform/subscriptions.html;backups/code_before_v06f_20260706_130354/app/templates/templates/platform/subscriptions.html;backups/code_before_v06e_20260706_115352/app/templates/platform/subscriptions.html,5,3163
b1173fecffc1cceacea951846acdf0f209c7f637de62e1369e458e1e72c6a042,migrate_v05f_windows.bat;backup_before_v05m_recovery_20260702_091828/migrate_v05f_windows.bat;patches/v05F_multisource_collection_patch_20260701_093910/migrate_v05f_windows.bat;backups/code_before_v06e_20260706_115352/migrate_v05f_windows.bat,4,589
c97098f9c6da532ccac135d4bcb1f3ae2724f4387f3a6431a2f4d69b4aa6be87,migrate_v05g_windows.bat;backup_before_v05m_recovery_20260702_091828/migrate_v05g_windows.bat;patches/v05G_semantic_processing_patch_20260701_113851/migrate_v05g_windows.bat;backups/code_before_v06e_20260706_115352/migrate_v05g_windows.bat,4,311
32a96364a1a20ea9e5060bcb528c8589ce3a835eb0ba6fedef5482e1eddf3c98,run_collection_once_windows.bat;backup_before_v05m_recovery_20260702_091828/run_collection_once_windows.bat;patches/v05F_multisource_collection_patch_20260701_093910/run_collection_once_windows.bat;backups/code_before_v06e_20260706_115352/run_collection_once_windows.bat,4,648
c12351f64341cd2db9d153674b7997aee6b298a8d9513b27c54923ab78e8872b,run_collection_worker_windows.bat;backup_before_v05m_recovery_20260702_091828/run_collection_worker_windows.bat;patches/v05F_multisource_collection_patch_20260701_093910/run_collection_worker_windows.bat;backups/code_before_v06e_20260706_115352/run_collection_worker_windows.bat,4,643
920170abbbca451d5a63244fb58ff040761525b644f0ce5681e92a40ab556ccc,run_processing_once_windows.bat;backup_before_v05m_recovery_20260702_091828/run_processing_once_windows.bat;patches/v05G_semantic_processing_patch_20260701_113851/run_processing_once_windows.bat;backups/code_before_v06e_20260706_115352/run_processing_once_windows.bat,4,422
baa83570c7c96d0cc95f647629ed1b9788263abd2cb78e43391c3fa516e01c62,run_processing_worker_windows.bat;backup_before_v05m_recovery_20260702_091828/run_processing_worker_windows.bat;patches/v05G_semantic_processing_patch_20260701_113851/run_processing_worker_windows.bat;backups/code_before_v06e_20260706_115352/run_processing_worker_windows.bat,4,330
a6f0a68ac0cad770a6910321ca73ab5dc88ec708750cf03ecf56a56827dda7b9,verify_v05f_windows.bat;backup_before_v05m_recovery_20260702_091828/verify_v05f_windows.bat;patches/v05F_multisource_collection_patch_20260701_093910/verify_v05f_windows.bat;backups/code_before_v06e_20260706_115352/verify_v05f_windows.bat,4,588
82f8c19b940ea6cecc0eaa4ca0fd6f99319f42786431fef28e6cd9a4a0474d59,verify_v05g_windows.bat;backup_before_v05m_recovery_20260702_091828/verify_v05g_windows.bat;patches/v05G_semantic_processing_patch_20260701_113851/verify_v05g_windows.bat;backups/code_before_v06e_20260706_115352/verify_v05g_windows.bat,4,318
8f6c4e4383c3e7ea2091caedb04483a910f1f388d429506d4710a7482031606a,verify_v05m_windows.bat;backup_before_v05m_recovery_20260702_091828/verify_v05m_windows.bat;patches/v05M_全站产品化收口中文化入口整合与核心流程重构_完整覆盖补丁_staging/verify_v05m_windows.bat;backups/code_before_v06e_20260706_115352/verify_v05m_windows.bat,4,458
c5dca7fd8bba5df94d079ed2a14e70d924f2c78fc66a7b16aa19e355fc2e0c08,app/analyzer.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/analyzer.py;backup_before_v05m_recovery_20260702_091828/app/analyzer.py;backups/code_before_v06e_20260706_115352/app/analyzer.py,4,10616
60b7383e523c264bf6e91a8b0ce15b547ca5be0e661f804a3d584d4e50b13b6c,app/crud_config.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/crud_config.py;backup_before_v05m_recovery_20260702_091828/app/crud_config.py;backups/code_before_v06e_20260706_115352/app/crud_config.py,4,9928
a3db5f980ad3ab71a2aae03ea7b3cb3473698c5f69feb3c4e9533dab11db7a57,app/entity_analyzer.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/entity_analyzer.py;backup_before_v05m_recovery_20260702_091828/app/entity_analyzer.py;backups/code_before_v06e_20260706_115352/app/entity_analyzer.py,4,11109
99d3e3aa5e735de71ef74db0605e76bd2c4298f7e8e22e0e8fcd754fae6ed1d3,app/models.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/models.py;backup_before_v05m_recovery_20260702_091828/app/models.py;backups/code_before_v06e_20260706_115352/app/models.py,4,16526
907371afd69c4ca643f315bd75164d15c1d0390e746d27029393283cdf76c8d2,app/paste_router.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/paste_router.py;backup_before_v05m_recovery_20260702_091828/app/paste_router.py;backups/code_before_v06e_20260706_115352/app/paste_router.py,4,5651
341d2bd59356b7b9d7cf897800e66bab5c6c35e0de491b0e399dc63d82b46344,app/v04g_monitoring.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v04g_monitoring.py;backup_before_v05m_recovery_20260702_091828/app/v04g_monitoring.py;backups/code_before_v06e_20260706_115352/app/v04g_monitoring.py,4,5741
8101dcbe94a3fdf4913d2fbd29eacca3db6ae58f332af3b4f98d8fc354e16503,app/v05a_security.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05a_security.py;backup_before_v05m_recovery_20260702_091828/app/v05a_security.py;backups/code_before_v06e_20260706_115352/app/v05a_security.py,4,12584
d990b4285178d83a39c12b9730df61b9ace28575d0b674078edacd8dab30f703,app/v05kl_operations.py;patches/v05M-R_异常中断恢复模板乱码与全站回归修复_完整覆盖补丁_staging/app/v05kl_operations.py;backup_before_v05m_recovery_20260702_091828/app/v05kl_operations.py;backups/code_before_v06e_20260706_115352/app/v05kl_operations.py,4,3382
